binary_package	binary_version	source_package	source_version	repo_relative_path	source_directory	repo_url
libglib2.0-dev	2.72.4-0ubuntu2.9	glib2.0	2.72.4-0ubuntu2.9	glib2.0/2.72.4-0ubuntu2.9/glib2.0_2.72.4.orig.tar.xz	glib2.0/2.72.4-0ubuntu2.9	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/glib2.0/2.72.4-0ubuntu2.9/glib2.0_2.72.4.orig.tar.xz
libglu1-mesa	9.0.2-1	libglu	9.0.2-1	libglu/9.0.2-1/libglu_9.0.2-1.diff.gz	libglu/9.0.2-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglu/9.0.2-1/libglu_9.0.2-1.diff.gz
libglu1-mesa	9.0.2-1	libglu	9.0.2-1	libglu/9.0.2-1/libglu_9.0.2-1.dsc	libglu/9.0.2-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglu/9.0.2-1/libglu_9.0.2-1.dsc
libglu1-mesa	9.0.2-1	libglu	9.0.2-1	libglu/9.0.2-1/libglu_9.0.2.orig.tar.gz	libglu/9.0.2-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglu/9.0.2-1/libglu_9.0.2.orig.tar.gz
libglu1-mesa-dev	9.0.2-1	libglu	9.0.2-1	libglu/9.0.2-1/libglu_9.0.2-1.diff.gz	libglu/9.0.2-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglu/9.0.2-1/libglu_9.0.2-1.diff.gz
libglu1-mesa-dev	9.0.2-1	libglu	9.0.2-1	libglu/9.0.2-1/libglu_9.0.2-1.dsc	libglu/9.0.2-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglu/9.0.2-1/libglu_9.0.2-1.dsc
libglu1-mesa-dev	9.0.2-1	libglu	9.0.2-1	libglu/9.0.2-1/libglu_9.0.2.orig.tar.gz	libglu/9.0.2-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglu/9.0.2-1/libglu_9.0.2.orig.tar.gz
libglvnd-core-dev	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz
libglvnd-core-dev	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc
libglvnd-core-dev	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz
libglvnd0	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz
libglvnd0	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc
libglvnd0	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz
libglx-dev	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz
libglx-dev	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc
libglx-dev	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz
libglx-mesa0	23.2.1-1ubuntu3.1~22.04.3	mesa	23.2.1-1ubuntu3.1~22.04.3	mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.diff.gz	mesa/23.2.1-1ubuntu3.1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.diff.gz
libglx-mesa0	23.2.1-1ubuntu3.1~22.04.3	mesa	23.2.1-1ubuntu3.1~22.04.3	mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.dsc	mesa/23.2.1-1ubuntu3.1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.dsc
libglx-mesa0	23.2.1-1ubuntu3.1~22.04.3	mesa	23.2.1-1ubuntu3.1~22.04.3	mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1.orig.tar.gz	mesa/23.2.1-1ubuntu3.1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1.orig.tar.gz
libglx0	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz
libglx0	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc
libglx0	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz
libgmp10	2:6.2.1+dfsg-3ubuntu1	gmp	2:6.2.1+dfsg-3ubuntu1	gmp/2%3a6.2.1+dfsg-3ubuntu1/gmp_6.2.1+dfsg-3ubuntu1.debian.tar.xz	gmp/2%3a6.2.1+dfsg-3ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gmp/2%253a6.2.1+dfsg-3ubuntu1/gmp_6.2.1+dfsg-3ubuntu1.debian.tar.xz
libgmp10	2:6.2.1+dfsg-3ubuntu1	gmp	2:6.2.1+dfsg-3ubuntu1	gmp/2%3a6.2.1+dfsg-3ubuntu1/gmp_6.2.1+dfsg-3ubuntu1.dsc	gmp/2%3a6.2.1+dfsg-3ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gmp/2%253a6.2.1+dfsg-3ubuntu1/gmp_6.2.1+dfsg-3ubuntu1.dsc
libgmp10	2:6.2.1+dfsg-3ubuntu1	gmp	2:6.2.1+dfsg-3ubuntu1	gmp/2%3a6.2.1+dfsg-3ubuntu1/gmp_6.2.1+dfsg.orig.tar.xz	gmp/2%3a6.2.1+dfsg-3ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gmp/2%253a6.2.1+dfsg-3ubuntu1/gmp_6.2.1+dfsg.orig.tar.xz
libgnutls30	3.7.3-4ubuntu1.8	gnutls28	3.7.3-4ubuntu1.8	gnutls28/3.7.3-4ubuntu1.8/gnutls28_3.7.3-4ubuntu1.8.debian.tar.xz	gnutls28/3.7.3-4ubuntu1.8	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gnutls28/3.7.3-4ubuntu1.8/gnutls28_3.7.3-4ubuntu1.8.debian.tar.xz
libgnutls30	3.7.3-4ubuntu1.8	gnutls28	3.7.3-4ubuntu1.8	gnutls28/3.7.3-4ubuntu1.8/gnutls28_3.7.3-4ubuntu1.8.dsc	gnutls28/3.7.3-4ubuntu1.8	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gnutls28/3.7.3-4ubuntu1.8/gnutls28_3.7.3-4ubuntu1.8.dsc
libgnutls30	3.7.3-4ubuntu1.8	gnutls28	3.7.3-4ubuntu1.8	gnutls28/3.7.3-4ubuntu1.8/gnutls28_3.7.3.orig.tar.xz	gnutls28/3.7.3-4ubuntu1.8	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gnutls28/3.7.3-4ubuntu1.8/gnutls28_3.7.3.orig.tar.xz
libgnutls30	3.7.3-4ubuntu1.8	gnutls28	3.7.3-4ubuntu1.8	gnutls28/3.7.3-4ubuntu1.8/gnutls28_3.7.3.orig.tar.xz.asc	gnutls28/3.7.3-4ubuntu1.8	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gnutls28/3.7.3-4ubuntu1.8/gnutls28_3.7.3.orig.tar.xz.asc
libgomp1	12.3.0-1ubuntu1~22.04.3	gcc-12	12.3.0-1ubuntu1~22.04.3	gcc-12/12.3.0-1ubuntu1~22.04.3/gcc-12_12.3.0-1ubuntu1~22.04.3.debian.tar.xz	gcc-12/12.3.0-1ubuntu1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gcc-12/12.3.0-1ubuntu1~22.04.3/gcc-12_12.3.0-1ubuntu1~22.04.3.debian.tar.xz
libgomp1	12.3.0-1ubuntu1~22.04.3	gcc-12	12.3.0-1ubuntu1~22.04.3	gcc-12/12.3.0-1ubuntu1~22.04.3/gcc-12_12.3.0-1ubuntu1~22.04.3.dsc	gcc-12/12.3.0-1ubuntu1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gcc-12/12.3.0-1ubuntu1~22.04.3/gcc-12_12.3.0-1ubuntu1~22.04.3.dsc
libgomp1	12.3.0-1ubuntu1~22.04.3	gcc-12	12.3.0-1ubuntu1~22.04.3	gcc-12/12.3.0-1ubuntu1~22.04.3/gcc-12_12.3.0.orig.tar.gz	gcc-12/12.3.0-1ubuntu1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gcc-12/12.3.0-1ubuntu1~22.04.3/gcc-12_12.3.0.orig.tar.gz
libgpg-error-dev	1.43-3	libgpg-error	1.43-3	libgpg-error/1.43-3/libgpg-error_1.43-3.debian.tar.xz	libgpg-error/1.43-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgpg-error/1.43-3/libgpg-error_1.43-3.debian.tar.xz
libgpg-error-dev	1.43-3	libgpg-error	1.43-3	libgpg-error/1.43-3/libgpg-error_1.43-3.dsc	libgpg-error/1.43-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgpg-error/1.43-3/libgpg-error_1.43-3.dsc
libgpg-error-dev	1.43-3	libgpg-error	1.43-3	libgpg-error/1.43-3/libgpg-error_1.43.orig.tar.bz2	libgpg-error/1.43-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgpg-error/1.43-3/libgpg-error_1.43.orig.tar.bz2
libgpg-error-dev	1.43-3	libgpg-error	1.43-3	libgpg-error/1.43-3/libgpg-error_1.43.orig.tar.bz2.asc	libgpg-error/1.43-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgpg-error/1.43-3/libgpg-error_1.43.orig.tar.bz2.asc
libgpg-error0	1.43-3	libgpg-error	1.43-3	libgpg-error/1.43-3/libgpg-error_1.43-3.debian.tar.xz	libgpg-error/1.43-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgpg-error/1.43-3/libgpg-error_1.43-3.debian.tar.xz
libgpg-error0	1.43-3	libgpg-error	1.43-3	libgpg-error/1.43-3/libgpg-error_1.43-3.dsc	libgpg-error/1.43-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgpg-error/1.43-3/libgpg-error_1.43-3.dsc
libgpg-error0	1.43-3	libgpg-error	1.43-3	libgpg-error/1.43-3/libgpg-error_1.43.orig.tar.bz2	libgpg-error/1.43-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgpg-error/1.43-3/libgpg-error_1.43.orig.tar.bz2
libgpg-error0	1.43-3	libgpg-error	1.43-3	libgpg-error/1.43-3/libgpg-error_1.43.orig.tar.bz2.asc	libgpg-error/1.43-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgpg-error/1.43-3/libgpg-error_1.43.orig.tar.bz2.asc
libgraphite2-3	1.3.14-1build2	graphite2	1.3.14-1build2	graphite2/1.3.14-1build2/graphite2_1.3.14-1build2.debian.tar.xz	graphite2/1.3.14-1build2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/graphite2/1.3.14-1build2/graphite2_1.3.14-1build2.debian.tar.xz
libgraphite2-3	1.3.14-1build2	graphite2	1.3.14-1build2	graphite2/1.3.14-1build2/graphite2_1.3.14-1build2.dsc	graphite2/1.3.14-1build2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/graphite2/1.3.14-1build2/graphite2_1.3.14-1build2.dsc
libgraphite2-3	1.3.14-1build2	graphite2	1.3.14-1build2	graphite2/1.3.14-1build2/graphite2_1.3.14.orig.tar.gz	graphite2/1.3.14-1build2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/graphite2/1.3.14-1build2/graphite2_1.3.14.orig.tar.gz
libgraphite2-dev	1.3.14-1build2	graphite2	1.3.14-1build2	graphite2/1.3.14-1build2/graphite2_1.3.14-1build2.debian.tar.xz	graphite2/1.3.14-1build2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/graphite2/1.3.14-1build2/graphite2_1.3.14-1build2.debian.tar.xz
libgraphite2-dev	1.3.14-1build2	graphite2	1.3.14-1build2	graphite2/1.3.14-1build2/graphite2_1.3.14-1build2.dsc	graphite2/1.3.14-1build2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/graphite2/1.3.14-1build2/graphite2_1.3.14-1build2.dsc
libgraphite2-dev	1.3.14-1build2	graphite2	1.3.14-1build2	graphite2/1.3.14-1build2/graphite2_1.3.14.orig.tar.gz	graphite2/1.3.14-1build2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/graphite2/1.3.14-1build2/graphite2_1.3.14.orig.tar.gz
libgssapi-krb5-2	1.19.2-2ubuntu0.7	krb5	1.19.2-2ubuntu0.7	krb5/1.19.2-2ubuntu0.7/krb5_1.19.2-2ubuntu0.7.debian.tar.xz	krb5/1.19.2-2ubuntu0.7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/krb5/1.19.2-2ubuntu0.7/krb5_1.19.2-2ubuntu0.7.debian.tar.xz
libgssapi-krb5-2	1.19.2-2ubuntu0.7	krb5	1.19.2-2ubuntu0.7	krb5/1.19.2-2ubuntu0.7/krb5_1.19.2-2ubuntu0.7.dsc	krb5/1.19.2-2ubuntu0.7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/krb5/1.19.2-2ubuntu0.7/krb5_1.19.2-2ubuntu0.7.dsc
libgssapi-krb5-2	1.19.2-2ubuntu0.7	krb5	1.19.2-2ubuntu0.7	krb5/1.19.2-2ubuntu0.7/krb5_1.19.2.orig.tar.gz	krb5/1.19.2-2ubuntu0.7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/krb5/1.19.2-2ubuntu0.7/krb5_1.19.2.orig.tar.gz
libgssrpc4	1.19.2-2ubuntu0.7	krb5	1.19.2-2ubuntu0.7	krb5/1.19.2-2ubuntu0.7/krb5_1.19.2-2ubuntu0.7.debian.tar.xz	krb5/1.19.2-2ubuntu0.7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/krb5/1.19.2-2ubuntu0.7/krb5_1.19.2-2ubuntu0.7.debian.tar.xz
libgssrpc4	1.19.2-2ubuntu0.7	krb5	1.19.2-2ubuntu0.7	krb5/1.19.2-2ubuntu0.7/krb5_1.19.2-2ubuntu0.7.dsc	krb5/1.19.2-2ubuntu0.7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/krb5/1.19.2-2ubuntu0.7/krb5_1.19.2-2ubuntu0.7.dsc
libgssrpc4	1.19.2-2ubuntu0.7	krb5	1.19.2-2ubuntu0.7	krb5/1.19.2-2ubuntu0.7/krb5_1.19.2.orig.tar.gz	krb5/1.19.2-2ubuntu0.7	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/krb5/1.19.2-2ubuntu0.7/krb5_1.19.2.orig.tar.gz
libgtk-3-0	3.24.33-1ubuntu2.2	gtk+3.0	3.24.33-1ubuntu2.2	gtk+3.0/3.24.33-1ubuntu2.2/gtk+3.0_3.24.33-1ubuntu2.2.debian.tar.xz	gtk+3.0/3.24.33-1ubuntu2.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gtk+3.0/3.24.33-1ubuntu2.2/gtk+3.0_3.24.33-1ubuntu2.2.debian.tar.xz
libgtk-3-0	3.24.33-1ubuntu2.2	gtk+3.0	3.24.33-1ubuntu2.2	gtk+3.0/3.24.33-1ubuntu2.2/gtk+3.0_3.24.33-1ubuntu2.2.dsc	gtk+3.0/3.24.33-1ubuntu2.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gtk+3.0/3.24.33-1ubuntu2.2/gtk+3.0_3.24.33-1ubuntu2.2.dsc
libgtk-3-0	3.24.33-1ubuntu2.2	gtk+3.0	3.24.33-1ubuntu2.2	gtk+3.0/3.24.33-1ubuntu2.2/gtk+3.0_3.24.33.orig.tar.xz	gtk+3.0/3.24.33-1ubuntu2.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gtk+3.0/3.24.33-1ubuntu2.2/gtk+3.0_3.24.33.orig.tar.xz
libgtk-3-dev	3.24.33-1ubuntu2.2	gtk+3.0	3.24.33-1ubuntu2.2	gtk+3.0/3.24.33-1ubuntu2.2/gtk+3.0_3.24.33-1ubuntu2.2.debian.tar.xz	gtk+3.0/3.24.33-1ubuntu2.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gtk+3.0/3.24.33-1ubuntu2.2/gtk+3.0_3.24.33-1ubuntu2.2.debian.tar.xz
libgtk-3-dev	3.24.33-1ubuntu2.2	gtk+3.0	3.24.33-1ubuntu2.2	gtk+3.0/3.24.33-1ubuntu2.2/gtk+3.0_3.24.33-1ubuntu2.2.dsc	gtk+3.0/3.24.33-1ubuntu2.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gtk+3.0/3.24.33-1ubuntu2.2/gtk+3.0_3.24.33-1ubuntu2.2.dsc
libgtk-3-dev	3.24.33-1ubuntu2.2	gtk+3.0	3.24.33-1ubuntu2.2	gtk+3.0/3.24.33-1ubuntu2.2/gtk+3.0_3.24.33.orig.tar.xz	gtk+3.0/3.24.33-1ubuntu2.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gtk+3.0/3.24.33-1ubuntu2.2/gtk+3.0_3.24.33.orig.tar.xz
libgudev-1.0-0	1:237-2build1	libgudev	237-2build1	libgudev/237-2build1/libgudev_237-2build1.debian.tar.xz	libgudev/237-2build1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgudev/237-2build1/libgudev_237-2build1.debian.tar.xz
libgudev-1.0-0	1:237-2build1	libgudev	237-2build1	libgudev/237-2build1/libgudev_237-2build1.dsc	libgudev/237-2build1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgudev/237-2build1/libgudev_237-2build1.dsc
libgudev-1.0-0	1:237-2build1	libgudev	237-2build1	libgudev/237-2build1/libgudev_237.orig.tar.xz	libgudev/237-2build1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgudev/237-2build1/libgudev_237.orig.tar.xz
libgudev-1.0-dev	1:237-2build1	libgudev	237-2build1	libgudev/237-2build1/libgudev_237-2build1.debian.tar.xz	libgudev/237-2build1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgudev/237-2build1/libgudev_237-2build1.debian.tar.xz
libgudev-1.0-dev	1:237-2build1	libgudev	237-2build1	libgudev/237-2build1/libgudev_237-2build1.dsc	libgudev/237-2build1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgudev/237-2build1/libgudev_237-2build1.dsc
libgudev-1.0-dev	1:237-2build1	libgudev	237-2build1	libgudev/237-2build1/libgudev_237.orig.tar.xz	libgudev/237-2build1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgudev/237-2build1/libgudev_237.orig.tar.xz
libharfbuzz-dev	2.7.4-1ubuntu3.2	harfbuzz	2.7.4-1ubuntu3.2	harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4-1ubuntu3.2.debian.tar.xz	harfbuzz/2.7.4-1ubuntu3.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4-1ubuntu3.2.debian.tar.xz
libharfbuzz-dev	2.7.4-1ubuntu3.2	harfbuzz	2.7.4-1ubuntu3.2	harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4-1ubuntu3.2.dsc	harfbuzz/2.7.4-1ubuntu3.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4-1ubuntu3.2.dsc
libharfbuzz-dev	2.7.4-1ubuntu3.2	harfbuzz	2.7.4-1ubuntu3.2	harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4.orig.tar.xz	harfbuzz/2.7.4-1ubuntu3.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4.orig.tar.xz
libharfbuzz-gobject0	2.7.4-1ubuntu3.2	harfbuzz	2.7.4-1ubuntu3.2	harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4-1ubuntu3.2.debian.tar.xz	harfbuzz/2.7.4-1ubuntu3.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4-1ubuntu3.2.debian.tar.xz
libharfbuzz-gobject0	2.7.4-1ubuntu3.2	harfbuzz	2.7.4-1ubuntu3.2	harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4-1ubuntu3.2.dsc	harfbuzz/2.7.4-1ubuntu3.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4-1ubuntu3.2.dsc
libharfbuzz-gobject0	2.7.4-1ubuntu3.2	harfbuzz	2.7.4-1ubuntu3.2	harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4.orig.tar.xz	harfbuzz/2.7.4-1ubuntu3.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4.orig.tar.xz
libharfbuzz-icu0	2.7.4-1ubuntu3.2	harfbuzz	2.7.4-1ubuntu3.2	harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4-1ubuntu3.2.debian.tar.xz	harfbuzz/2.7.4-1ubuntu3.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4-1ubuntu3.2.debian.tar.xz
libharfbuzz-icu0	2.7.4-1ubuntu3.2	harfbuzz	2.7.4-1ubuntu3.2	harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4-1ubuntu3.2.dsc	harfbuzz/2.7.4-1ubuntu3.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4-1ubuntu3.2.dsc
libharfbuzz-icu0	2.7.4-1ubuntu3.2	harfbuzz	2.7.4-1ubuntu3.2	harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4.orig.tar.xz	harfbuzz/2.7.4-1ubuntu3.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4.orig.tar.xz
libharfbuzz0b	2.7.4-1ubuntu3.2	harfbuzz	2.7.4-1ubuntu3.2	harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4-1ubuntu3.2.debian.tar.xz	harfbuzz/2.7.4-1ubuntu3.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/harfbuzz/2.7.4-1ubuntu3.2/harfbuzz_2.7.4-1ubuntu3.2.debian.tar.xz
