sdk_file	system_path	binary_package	binary_version	source_package	source_version
/usr/include/X11/extensions/xfixesproto.h	/usr/include/X11/extensions/xfixesproto.h	x11proto-dev	2021.5-1	xorgproto	2021.5-1
/usr/include/X11/extensions/xfixeswire.h	/usr/include/X11/extensions/xfixeswire.h	x11proto-dev	2021.5-1	xorgproto	2021.5-1
/usr/include/X11/extensions/xtestconst.h	/usr/include/X11/extensions/xtestconst.h	x11proto-dev	2021.5-1	xorgproto	2021.5-1
/usr/include/X11/extensions/xtestext1.h	/usr/include/X11/extensions/xtestext1.h	libxext-dev	2:1.3.4-1build1	libxext	2:1.3.4-1build1
/usr/include/X11/extensions/xtestext1const.h	/usr/include/X11/extensions/xtestext1const.h	x11proto-dev	2021.5-1	xorgproto	2021.5-1
/usr/include/X11/extensions/xtestext1proto.h	/usr/include/X11/extensions/xtestext1proto.h	x11proto-dev	2021.5-1	xorgproto	2021.5-1
/usr/include/X11/extensions/xtestproto.h	/usr/include/X11/extensions/xtestproto.h	x11proto-dev	2021.5-1	xorgproto	2021.5-1
/usr/include/X11/fonts/FS.h	/usr/include/X11/fonts/FS.h	x11proto-dev	2021.5-1	xorgproto	2021.5-1
/usr/include/X11/fonts/FSproto.h	/usr/include/X11/fonts/FSproto.h	x11proto-dev	2021.5-1	xorgproto	2021.5-1
/usr/include/X11/fonts/font.h	/usr/include/X11/fonts/font.h	x11proto-dev	2021.5-1	xorgproto	2021.5-1
/usr/include/X11/fonts/fontproto.h	/usr/include/X11/fonts/fontproto.h	x11proto-dev	2021.5-1	xorgproto	2021.5-1
/usr/include/X11/fonts/fontstruct.h	/usr/include/X11/fonts/fontstruct.h	x11proto-dev	2021.5-1	xorgproto	2021.5-1
/usr/include/X11/fonts/fsmasks.h	/usr/include/X11/fonts/fsmasks.h	x11proto-dev	2021.5-1	xorgproto	2021.5-1
/usr/include/X11/keysym.h	/usr/include/X11/keysym.h	x11proto-dev	2021.5-1	xorgproto	2021.5-1
/usr/include/X11/keysymdef.h	/usr/include/X11/keysymdef.h	x11proto-dev	2021.5-1	xorgproto	2021.5-1
/usr/include/acl/libacl.h	/usr/include/acl/libacl.h	libacl1-dev	2.3.1-1	acl	2.3.1-1
/usr/include/aio.h	/usr/include/aio.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/aliases.h	/usr/include/aliases.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/alloca.h	/usr/include/alloca.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/alsa/asoundef.h	/usr/include/alsa/asoundef.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/asoundlib.h	/usr/include/alsa/asoundlib.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/conf.h	/usr/include/alsa/conf.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/control.h	/usr/include/alsa/control.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/control_external.h	/usr/include/alsa/control_external.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/control_plugin.h	/usr/include/alsa/control_plugin.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/error.h	/usr/include/alsa/error.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/global.h	/usr/include/alsa/global.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/hwdep.h	/usr/include/alsa/hwdep.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/input.h	/usr/include/alsa/input.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/mixer.h	/usr/include/alsa/mixer.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/mixer_abst.h	/usr/include/alsa/mixer_abst.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/output.h	/usr/include/alsa/output.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/pcm.h	/usr/include/alsa/pcm.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/pcm_external.h	/usr/include/alsa/pcm_external.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/pcm_extplug.h	/usr/include/alsa/pcm_extplug.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/pcm_ioplug.h	/usr/include/alsa/pcm_ioplug.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/pcm_old.h	/usr/include/alsa/pcm_old.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/pcm_plugin.h	/usr/include/alsa/pcm_plugin.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/pcm_rate.h	/usr/include/alsa/pcm_rate.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/rawmidi.h	/usr/include/alsa/rawmidi.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/seq.h	/usr/include/alsa/seq.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/seq_event.h	/usr/include/alsa/seq_event.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/seq_midi_event.h	/usr/include/alsa/seq_midi_event.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/seqmid.h	/usr/include/alsa/seqmid.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/asoc.h	/usr/include/alsa/sound/asoc.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/asound_fm.h	/usr/include/alsa/sound/asound_fm.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/emu10k1.h	/usr/include/alsa/sound/emu10k1.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/hdsp.h	/usr/include/alsa/sound/hdsp.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/hdspm.h	/usr/include/alsa/sound/hdspm.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/sb16_csp.h	/usr/include/alsa/sound/sb16_csp.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/sscape_ioctl.h	/usr/include/alsa/sound/sscape_ioctl.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/tlv.h	/usr/include/alsa/sound/tlv.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/type_compat.h	/usr/include/alsa/sound/type_compat.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/uapi/asoc.h	/usr/include/alsa/sound/uapi/asoc.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/uapi/asound_fm.h	/usr/include/alsa/sound/uapi/asound_fm.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/uapi/emu10k1.h	/usr/include/alsa/sound/uapi/emu10k1.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/uapi/hdsp.h	/usr/include/alsa/sound/uapi/hdsp.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/uapi/hdspm.h	/usr/include/alsa/sound/uapi/hdspm.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/uapi/sb16_csp.h	/usr/include/alsa/sound/uapi/sb16_csp.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/uapi/sscape_ioctl.h	/usr/include/alsa/sound/uapi/sscape_ioctl.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/sound/uapi/tlv.h	/usr/include/alsa/sound/uapi/tlv.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/timer.h	/usr/include/alsa/timer.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/use-case.h	/usr/include/alsa/use-case.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/alsa/version.h	/usr/include/alsa/version.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/ar.h	/usr/include/ar.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/argp.h	/usr/include/argp.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/argz.h	/usr/include/argz.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/arpa/ftp.h	/usr/include/arpa/ftp.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/arpa/inet.h	/usr/include/arpa/inet.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/arpa/nameser.h	/usr/include/arpa/nameser.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/arpa/nameser_compat.h	/usr/include/arpa/nameser_compat.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/arpa/telnet.h	/usr/include/arpa/telnet.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/arpa/tftp.h	/usr/include/arpa/tftp.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/asm-generic/auxvec.h	/usr/include/asm-generic/auxvec.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/bitsperlong.h	/usr/include/asm-generic/bitsperlong.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/bpf_perf_event.h	/usr/include/asm-generic/bpf_perf_event.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/errno-base.h	/usr/include/asm-generic/errno-base.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/errno.h	/usr/include/asm-generic/errno.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/fcntl.h	/usr/include/asm-generic/fcntl.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/hugetlb_encode.h	/usr/include/asm-generic/hugetlb_encode.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/int-l64.h	/usr/include/asm-generic/int-l64.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/int-ll64.h	/usr/include/asm-generic/int-ll64.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/ioctl.h	/usr/include/asm-generic/ioctl.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/ioctls.h	/usr/include/asm-generic/ioctls.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/ipcbuf.h	/usr/include/asm-generic/ipcbuf.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/kvm_para.h	/usr/include/asm-generic/kvm_para.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/mman-common.h	/usr/include/asm-generic/mman-common.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/mman.h	/usr/include/asm-generic/mman.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/msgbuf.h	/usr/include/asm-generic/msgbuf.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/param.h	/usr/include/asm-generic/param.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/poll.h	/usr/include/asm-generic/poll.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/posix_types.h	/usr/include/asm-generic/posix_types.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/resource.h	/usr/include/asm-generic/resource.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/sembuf.h	/usr/include/asm-generic/sembuf.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/setup.h	/usr/include/asm-generic/setup.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/shmbuf.h	/usr/include/asm-generic/shmbuf.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/siginfo.h	/usr/include/asm-generic/siginfo.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/signal-defs.h	/usr/include/asm-generic/signal-defs.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/signal.h	/usr/include/asm-generic/signal.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/socket.h	/usr/include/asm-generic/socket.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/sockios.h	/usr/include/asm-generic/sockios.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/stat.h	/usr/include/asm-generic/stat.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/statfs.h	/usr/include/asm-generic/statfs.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/swab.h	/usr/include/asm-generic/swab.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/termbits.h	/usr/include/asm-generic/termbits.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/termios.h	/usr/include/asm-generic/termios.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/types.h	/usr/include/asm-generic/types.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/ucontext.h	/usr/include/asm-generic/ucontext.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asm-generic/unistd.h	/usr/include/asm-generic/unistd.h	linux-libc-dev	5.15.0-176.186	linux	5.15.0-176.186
/usr/include/asoundlib.h	/usr/include/asoundlib.h	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/include/assert.h	/usr/include/assert.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/at-spi-2.0/atspi/atspi-accessible.h	/usr/include/at-spi-2.0/atspi/atspi-accessible.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-action.h	/usr/include/at-spi-2.0/atspi/atspi-action.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-application.h	/usr/include/at-spi-2.0/atspi/atspi-application.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-collection.h	/usr/include/at-spi-2.0/atspi/atspi-collection.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-component.h	/usr/include/at-spi-2.0/atspi/atspi-component.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-constants.h	/usr/include/at-spi-2.0/atspi/atspi-constants.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-device-legacy.h	/usr/include/at-spi-2.0/atspi/atspi-device-legacy.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-device-listener.h	/usr/include/at-spi-2.0/atspi/atspi-device-listener.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-device-x11.h	/usr/include/at-spi-2.0/atspi/atspi-device-x11.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-device.h	/usr/include/at-spi-2.0/atspi/atspi-device.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-document.h	/usr/include/at-spi-2.0/atspi/atspi-document.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-editabletext.h	/usr/include/at-spi-2.0/atspi/atspi-editabletext.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-enum-types.h	/usr/include/at-spi-2.0/atspi/atspi-enum-types.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-event-listener.h	/usr/include/at-spi-2.0/atspi/atspi-event-listener.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-gmain.h	/usr/include/at-spi-2.0/atspi/atspi-gmain.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-hyperlink.h	/usr/include/at-spi-2.0/atspi/atspi-hyperlink.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-hypertext.h	/usr/include/at-spi-2.0/atspi/atspi-hypertext.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-image.h	/usr/include/at-spi-2.0/atspi/atspi-image.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-matchrule.h	/usr/include/at-spi-2.0/atspi/atspi-matchrule.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-misc.h	/usr/include/at-spi-2.0/atspi/atspi-misc.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-object.h	/usr/include/at-spi-2.0/atspi/atspi-object.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-registry.h	/usr/include/at-spi-2.0/atspi/atspi-registry.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-relation.h	/usr/include/at-spi-2.0/atspi/atspi-relation.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-selection.h	/usr/include/at-spi-2.0/atspi/atspi-selection.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-stateset.h	/usr/include/at-spi-2.0/atspi/atspi-stateset.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-table-cell.h	/usr/include/at-spi-2.0/atspi/atspi-table-cell.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-table.h	/usr/include/at-spi-2.0/atspi/atspi-table.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-text.h	/usr/include/at-spi-2.0/atspi/atspi-text.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-types.h	/usr/include/at-spi-2.0/atspi/atspi-types.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi-value.h	/usr/include/at-spi-2.0/atspi/atspi-value.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi-2.0/atspi/atspi.h	/usr/include/at-spi-2.0/atspi/atspi.h	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/include/at-spi2-atk/2.0/atk-bridge.h	/usr/include/at-spi2-atk/2.0/atk-bridge.h	libatk-bridge2.0-dev	2.38.0-3	at-spi2-atk	2.38.0-3
/usr/include/atk-1.0/atk/atk-enum-types.h	/usr/include/atk-1.0/atk/atk-enum-types.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atk.h	/usr/include/atk-1.0/atk/atk.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkaction.h	/usr/include/atk-1.0/atk/atkaction.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkcomponent.h	/usr/include/atk-1.0/atk/atkcomponent.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkdocument.h	/usr/include/atk-1.0/atk/atkdocument.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkeditabletext.h	/usr/include/atk-1.0/atk/atkeditabletext.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkgobjectaccessible.h	/usr/include/atk-1.0/atk/atkgobjectaccessible.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkhyperlink.h	/usr/include/atk-1.0/atk/atkhyperlink.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkhyperlinkimpl.h	/usr/include/atk-1.0/atk/atkhyperlinkimpl.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkhypertext.h	/usr/include/atk-1.0/atk/atkhypertext.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkimage.h	/usr/include/atk-1.0/atk/atkimage.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkmisc.h	/usr/include/atk-1.0/atk/atkmisc.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atknoopobject.h	/usr/include/atk-1.0/atk/atknoopobject.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atknoopobjectfactory.h	/usr/include/atk-1.0/atk/atknoopobjectfactory.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkobject.h	/usr/include/atk-1.0/atk/atkobject.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkobjectfactory.h	/usr/include/atk-1.0/atk/atkobjectfactory.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkplug.h	/usr/include/atk-1.0/atk/atkplug.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkrange.h	/usr/include/atk-1.0/atk/atkrange.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkregistry.h	/usr/include/atk-1.0/atk/atkregistry.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkrelation.h	/usr/include/atk-1.0/atk/atkrelation.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkrelationset.h	/usr/include/atk-1.0/atk/atkrelationset.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkrelationtype.h	/usr/include/atk-1.0/atk/atkrelationtype.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkselection.h	/usr/include/atk-1.0/atk/atkselection.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atksocket.h	/usr/include/atk-1.0/atk/atksocket.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkstate.h	/usr/include/atk-1.0/atk/atkstate.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkstateset.h	/usr/include/atk-1.0/atk/atkstateset.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atkstreamablecontent.h	/usr/include/atk-1.0/atk/atkstreamablecontent.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atktable.h	/usr/include/atk-1.0/atk/atktable.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/include/atk-1.0/atk/atktablecell.h	/usr/include/atk-1.0/atk/atktablecell.h	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
